valence,arousal,dominance
0.156,0.846,0.472
0.167,0.863,0.538
0.507,0.39,0.411
0.062,0.952,0.528
0.337,0.548,0.409
0.229,0.62,0.404
0.208,0.38,0.238
0.347,0.55,0.394
0.177,0.578,0.408
0.667,0.51,0.683
0.57,0.34,0.578
0.745,0.253,0.592
0.684,0.548,0.756
0.633,0.41,0.491
0.865,0.509,0.431
0.63,0.3,0.67
0.214,0.387,0.466
0.292,0.444,0.55
0.354,0.64,0.463
0.51,0.38,0.48
0.49,0.284,0.647
0.521,0.269,0.577
0.367,0.41,0.418
0.28,0.569,0.386
0.092,0.88,0.435
0.102,0.958,0.433
0.302,0.426,0.382
0.363,0.412,0.375
0.583,0.567,0.417
0.365,0.43,0.382
0.694,0.421,0.731
0.75,0.466,0.709
0.866,0.49,0.625
0.5,0.47,0.491
0.765,0.423,0.633
0.623,0.385,0.441
0.76,0.521,0.415
0.602,0.407,0.672
0.582,0.462,0.64
0.667,0.368,0.852
0.521,0.38,0.632
0.479,0.5,0.481
0.684,0.529,0.44
0.635,0.408,0.427
0.286,0.443,0.393
0.588,0.429,0.741
0.653,0.51,0.836
0.562,0.5,0.79
0.592,0.57,0.394
0.476,0.528,0.385
0.65,0.736,0.612
0.576,0.579,0.573
0.583,0.67,0.51
0.49,0.38,0.451
0.458,0.462,0.302
0.125,0.686,0.306
0.194,0.755,0.626
0.071,0.833,0.417
0.418,0.287,0.229
0.583,0.543,0.64
0.51,0.49,0.412
0.51,0.587,0.371
0.656,0.386,0.718
0.214,0.689,0.491
0.406,0.635,0.464
0.67,0.388,0.589
0.667,0.484,0.472
0.73,0.608,0.764
0.594,0.469,0.629
0.11,0.721,0.356
0.062,0.529,0.226
0.173,0.608,0.368
0.198,0.745,0.6
0.578,0.52,0.615
0.094,0.74,0.412
0.388,0.602,0.632
0.214,0.64,0.302
0.656,0.611,0.763
0.302,0.6,0.413
0.625,0.412,0.399
0.306,0.485,0.409
0.469,0.744,0.5
0.451,0.535,0.539
0.417,0.55,0.444
0.421,0.81,0.731
0.156,0.339,0.173
0.562,0.274,0.432
0.365,0.615,0.384
0.306,0.706,0.231
0.265,0.479,0.305
0.301,0.375,0.406
0.276,0.625,0.27
0.235,0.61,0.436
0.276,0.422,0.245
0.188,0.863,0.594
0.156,0.67,0.392
0.245,0.901,0.46
0.214,0.802,0.306
0.67,0.3,0.417
0.562,0.57,0.709
0.5,0.406,0.518
0.571,0.5,0.712
0.385,0.46,0.377
0.271,0.68,0.505
0.52,0.519,0.439
0.302,0.52,0.464
0.344,0.596,0.45
0.26,0.647,0.509
0.429,0.453,0.358
0.541,0.264,0.491
0.367,0.66,0.411
0.43,0.462,0.455
0.61,0.45,0.527
0.551,0.25,0.596
0.745,0.27,0.63
0.375,0.63,0.409
0.396,0.653,0.361
0.21,0.565,0.397
0.323,0.49,0.358
0.417,0.42,0.5
0.194,0.435,0.176
0.959,0.65,0.566
0.545,0.685,0.602
0.458,0.587,0.573
0.5,0.653,0.658
0.542,0.494,0.456
0.165,0.56,0.376
0.146,0.8,0.529
0.469,0.337,0.353
0.653,0.431,0.694
0.75,0.346,0.49
0.708,0.373,0.557
0.357,0.38,0.218
0.24,0.591,0.278
0.398,0.647,0.509
0.354,0.462,0.312
0.438,0.398,0.43
0.833,0.353,0.589
0.663,0.356,0.507
0.656,0.5,0.328
0.635,0.245,0.314
0.49,0.218,0.518
0.412,0.241,0.402
0.427,0.25,0.414
0.52,0.51,0.672
0.459,0.14,0.302
0.535,0.288,0.389
0.594,0.317,0.491
0.49,0.553,0.6
0.635,0.58,0.462
0.534,0.657,0.466
0.622,0.51,0.552
0.229,0.41,0.398
0.796,0.31,0.375
0.115,0.683,0.245
0.887,0.52,0.508
0.792,0.41,0.519
0.592,0.273,0.305
0.812,0.57,0.509
0.633,0.388,0.479
0.542,0.281,0.434
0.656,0.314,0.726
0.552,0.265,0.286
0.76,0.197,0.491
0.446,0.286,0.382
0.49,0.385,0.38
0.323,0.561,0.509
0.357,0.265,0.24
0.23,0.558,0.505
0.49,0.21,0.25
0.698,0.36,0.441
0.636,0.375,0.26
0.194,0.389,0.283
0.294,0.549,0.475
0.479,0.58,0.509
0.518,0.459,0.597
0.612,0.426,0.561
0.427,0.567,0.518
0.354,0.582,0.529
0.39,0.25,0.538
0.525,0.404,0.479
0.265,0.667,0.526
0.26,0.606,0.517
0.5,0.269,0.421
0.427,0.415,0.464
0.594,0.19,0.569
0.463,0.461,0.52
0.367,0.44,0.559
0.844,0.38,0.914
0.75,0.304,0.852
0.837,0.36,0.821
0.48,0.423,0.68
0.656,0.157,0.345
0.51,0.27,0.398
0.314,0.273,0.352
0.292,0.185,0.273
0.406,0.396,0.339
0.438,0.306,0.372
0.398,0.265,0.5
0.327,0.557,0.591
0.462,0.864,0.689
0.704,0.812,0.775
0.569,0.794,0.708
0.51,0.891,0.618
0.771,0.821,0.667
0.635,0.269,0.312
0.656,0.135,0.306
0.406,0.343,0.423
0.731,0.269,0.418
0.229,0.39,0.325
0.622,0.429,0.482
0.646,0.464,0.553
0.471,0.302,0.298
0.49,0.41,0.356
0.604,0.481,0.74
0.57,0.559,0.41
0.312,0.821,0.642
0.469,0.29,0.44
0.29,0.627,0.44
0.164,0.575,0.411
0.302,0.545,0.39
0.323,0.925,0.578
0.656,0.644,0.673
0.177,0.775,0.462
0.323,0.379,0.287
0.615,0.406,0.602
0.594,0.34,0.595
0.612,0.347,0.706
0.552,0.547,0.609
0.469,0.408,0.336
0.704,0.37,0.5
0.35,0.62,0.407
0.061,0.637,0.495
0.2,0.686,0.453
0.521,0.235,0.396
0.854,0.63,0.661
0.704,0.46,0.594
0.618,0.608,0.605
0.635,0.471,0.635
0.398,0.49,0.465
0.448,0.452,0.406
0.698,0.394,0.569
0.552,0.374,0.598
0.5,0.471,0.442
0.5,0.755,0.471
0.521,0.327,0.482
0.296,0.345,0.304
0.469,0.51,0.522
0.378,0.255,0.318
0.459,0.413,0.566
0.583,0.36,0.623
0.594,0.367,0.589
0.449,0.417,0.596
0.49,0.349,0.836
0.391,0.422,0.821
0.663,0.48,0.537
0.542,0.449,0.509
0.378,0.456,0.394
0.28,0.211,0.305
0.561,0.415,0.536
0.408,0.427,0.602
0.527,0.217,0.63
0.765,0.55,0.5
0.781,0.663,0.673
0.938,0.827,0.858
0.781,0.417,0.474
0.125,0.388,0.136
0.74,0.461,0.693
0.583,0.423,0.448
0.625,0.454,0.312
0.786,0.337,0.396
0.714,0.426,0.254
0.75,0.417,0.395
0.571,0.377,0.542
0.583,0.48,0.442
0.73,0.79,0.642
0.844,0.84,0.632
0.854,0.798,0.625
0.625,0.265,0.548
0.12,0.782,0.561
0.583,0.417,0.363
0.765,0.451,0.639
0.583,0.378,0.312
0.771,0.548,0.319
0.531,0.602,0.845
0.47,0.547,0.684
0.469,0.39,0.368
0.24,0.514,0.349
0.31,0.365,0.368
0.198,0.592,0.409
0.245,0.627,0.537
0.448,0.27,0.345
0.229,0.452,0.327
0.521,0.333,0.361
0.281,0.462,0.425
0.276,0.423,0.41
0.65,0.48,0.574
0.543,0.35,0.529
0.531,0.423,0.591
0.16,0.863,0.427
0.177,0.86,0.5
0.875,0.57,0.491
0.677,0.413,0.5
0.802,0.132,0.37
0.9,0.122,0.557
0.408,0.6,0.833
0.469,0.35,0.472
0.5,0.455,0.593
0.622,0.431,0.42
0.531,0.417,0.415
0.5,0.455,0.619
0.439,0.365,0.75
0.417,0.507,0.615
0.115,0.696,0.679
0.576,0.646,0.329
0.388,0.435,0.418
0.52,0.231,0.443
0.34,0.408,0.331
0.622,0.4,0.384
0.656,0.356,0.536
0.684,0.408,0.535
0.834,0.4,0.684
0.439,0.327,0.415
0.25,0.49,0.25
0.673,0.25,0.382
0.418,0.481,0.411
0.51,0.481,0.491
0.646,0.578,0.65
0.521,0.482,0.63
0.198,0.451,0.25
0.56,0.413,0.5
0.541,0.455,0.473
0.833,0.52,0.772
0.521,0.51,0.473
0.635,0.412,0.723
0.573,0.453,0.519
0.531,0.434,0.534
0.667,0.398,0.635
0.672,0.265,0.373
0.585,0.296,0.321
0.5,0.245,0.288
0.625,0.353,0.446
0.156,0.635,0.451
0.406,0.451,0.398
0.719,0.298,0.6
0.396,0.62,0.541
0.164,0.735,0.635
0.219,0.673,0.7
0.26,0.712,0.661
0.51,0.34,0.34
0.255,0.343,0.339
0.286,0.367,0.282
0.208,0.45,0.198
0.625,0.337,0.356
0.803,0.939,0.704
0.255,0.798,0.411
0.584,0.959,0.64
0.67,0.898,0.657
0.865,0.945,0.802
0.235,0.519,0.259
0.396,0.425,0.339
0.276,0.58,0.414
0.388,0.265,0.278
0.49,0.3,0.38
0.42,0.324,0.318
0.302,0.343,0.158
0.135,0.373,0.33
0.323,0.509,0.375
0.549,0.275,0.472
0.417,0.462,0.34
0.51,0.302,0.321
0.439,0.689,0.539
0.286,0.692,0.481
0.344,0.657,0.333
0.52,0.728,0.518
0.275,0.849,0.255
0.26,0.734,0.223
0.51,0.385,0.412
0.427,0.298,0.351
0.388,0.368,0.368
0.354,0.602,0.395
0.49,0.531,0.604
0.271,0.696,0.287
0.06,0.67,0.155
0.135,0.567,0.218
0.04,0.68,0.264
0.274,0.713,0.407
0.604,0.18,0.25
0.551,0.45,0.509
0.53,0.393,0.286
0.427,0.459,0.255
0.592,0.24,0.422
0.771,0.441,0.83
0.388,0.407,0.426
0.759,0.548,0.545
0.656,0.632,0.915
0.827,0.462,0.545
0.26,0.845,0.596
0.459,0.585,0.585
0.582,0.694,0.611
0.573,0.647,0.727
0.532,0.435,0.327
0.729,0.385,0.653
0.24,0.929,0.764
0.108,0.821,0.464
0.097,0.806,0.309
0.135,0.76,0.475
0.521,0.41,0.48
0.418,0.45,0.392
0.5,0.469,0.353
0.72,0.365,0.23
0.396,0.387,0.456
0.286,0.647,0.388
0.429,0.527,0.254
0.46,0.314,0.342
0.378,0.48,0.642
0.427,0.402,0.47
0.812,0.51,0.712
0.604,0.206,0.161
0.684,0.442,0.529
0.326,0.441,0.205
0.604,0.25,0.481
0.439,0.174,0.302
0.521,0.579,0.708
0.561,0.202,0.366
0.615,0.408,0.391
0.594,0.412,0.393
0.337,0.917,0.773
0.704,0.229,0.569
0.59,0.377,0.717
0.582,0.333,0.482
0.306,0.166,0.321
0.656,0.304,0.61
0.592,0.363,0.348
0.602,0.541,0.802
0.594,0.477,0.315
0.51,0.373,0.663
0.479,0.61,0.491
0.518,0.548,0.546
0.365,0.687,0.483
0.521,0.342,0.43
0.745,0.562,0.656
0.844,0.648,0.904
0.478,0.476,0.462
0.459,0.5,0.231
0.552,0.56,0.491
0.844,0.539,0.741
0.74,0.51,0.556
0.51,0.2,0.41
0.885,0.673,0.812
0.885,0.604,0.787
0.646,0.5,0.439
0.582,0.44,0.452
0.622,0.327,0.443
0.594,0.48,0.474
0.268,0.768,0.373
0.398,0.583,0.595
0.479,0.257,0.609
0.698,0.186,0.231
0.0,0.678,0.294
0.281,0.658,0.39
0.214,0.695,0.38
0.12,0.645,0.302
0.271,0.545,0.333
0.02,0.606,0.161
0.076,0.673,0.232
0.02,0.679,0.163
0.26,0.765,0.236
0.122,0.663,0.373
0.396,0.408,0.375
0.286,0.821,0.453
0.292,0.773,0.375
0.235,0.804,0.616
0.378,0.853,0.833
0.51,0.924,0.721
0.082,0.463,0.179
0.517,0.225,0.288
0.396,0.28,0.307
0.396,0.269,0.491
0.729,0.324,0.21
0.392,0.387,0.325
0.163,0.759,0.509
0.092,0.926,0.625
0.224,0.814,0.774
0.276,0.931,0.602
0.08,0.927,0.615
0.725,0.632,0.565
0.677,0.51,0.73
0.167,0.83,0.5
0.152,0.833,0.441
0.646,0.615,0.741
0.915,0.445,0.63
0.542,0.304,0.204
0.677,0.296,0.529
0.396,0.415,0.4
0.184,0.264,0.237
0.697,0.321,0.348
0.094,0.455,0.198
0.677,0.359,0.398
0.195,0.37,0.258
0.594,0.308,0.426
0.302,0.382,0.46
0.286,0.333,0.385
0.459,0.45,0.461
0.582,0.31,0.36
0.459,0.28,0.272
0.622,0.481,0.287
0.418,0.529,0.45
0.46,0.271,0.368
0.144,0.75,0.569
0.2,0.868,0.684
0.562,0.286,0.406
0.229,0.925,0.444
0.306,0.69,0.602
0.427,0.308,0.267
0.265,0.62,0.537
0.673,0.771,0.719
0.661,0.713,0.598
0.618,0.625,0.509
0.521,0.255,0.415
0.302,0.95,0.692
0.669,0.346,0.336
0.633,0.694,0.481
0.622,0.54,0.491
0.344,0.598,0.463
0.74,0.441,0.536
0.698,0.657,0.661
0.24,0.74,0.681
0.224,0.75,0.627
0.306,0.463,0.39
0.551,0.673,0.816
0.459,0.827,0.491
0.312,0.721,0.64
0.571,0.361,0.425
0.802,0.255,0.574
0.385,0.453,0.272
0.19,0.4,0.217
0.16,0.409,0.143
0.417,0.457,0.389
0.531,0.34,0.34
0.49,0.267,0.332
0.208,0.296,0.278
0.163,0.354,0.218
0.5,0.373,0.221
0.344,0.791,0.559
0.302,0.802,0.638
0.459,0.45,0.556
0.531,0.459,0.377
0.521,0.408,0.293
0.418,0.604,0.389
0.271,0.464,0.367
0.312,0.5,0.47
0.24,0.352,0.311
0.173,0.367,0.418
0.521,0.43,0.431
0.281,0.442,0.48
0.191,0.38,0.482
0.531,0.591,0.547
0.333,0.56,0.491
0.28,0.153,0.132
0.312,0.265,0.246
0.292,0.567,0.424
0.698,0.298,0.593
0.857,0.34,0.636
0.37,0.459,0.38
0.104,0.431,0.136
0.296,0.51,0.345
0.051,0.5,0.294
0.074,0.618,0.259
0.427,0.585,0.37
0.188,0.55,0.191
0.094,0.704,0.288
0.439,0.288,0.395
0.41,0.474,0.5
0.469,0.364,0.405
0.59,0.259,0.426
0.777,0.327,0.308
0.552,0.449,0.5
0.602,0.439,0.509
0.44,0.382,0.517
0.458,0.594,0.658
0.378,0.559,0.407
0.479,0.192,0.348
0.788,0.245,0.291
0.5,0.5,0.439
0.271,0.75,0.567
0.74,0.046,0.295
0.459,0.25,0.333
0.542,0.412,0.461
0.571,0.469,0.474
0.469,0.387,0.273
0.684,0.25,0.528
0.582,0.56,0.627
0.875,0.552,0.697
0.49,0.472,0.535
0.62,0.481,0.397
0.615,0.417,0.464
0.57,0.422,0.657
0.82,0.46,0.644
0.827,0.649,0.786
0.583,0.337,0.53
0.453,0.422,0.634
0.51,0.4,0.446
0.438,0.2,0.223
0.417,0.356,0.482
0.469,0.125,0.28
0.448,0.185,0.306
0.582,0.41,0.288
0.439,0.448,0.445
0.48,0.34,0.333
0.76,0.115,0.3
0.73,0.265,0.394
0.802,0.397,0.271
0.433,0.375,0.324
0.327,0.368,0.192
0.384,0.349,0.161
0.4,0.365,0.357
0.51,0.269,0.2
0.684,0.451,0.615
0.663,0.365,0.409
0.543,0.46,0.517
0.562,0.25,0.423
0.729,0.255,0.518
0.615,0.363,0.464
0.65,0.293,0.393
0.382,0.613,0.412
0.653,0.13,0.314
0.724,0.24,0.263
0.429,0.144,0.358
0.667,0.25,0.337
0.565,0.347,0.602
0.49,0.245,0.391
0.535,0.148,0.393
0.551,0.375,0.417
0.5,0.461,0.356
0.552,0.462,0.481
0.552,0.574,0.567
0.677,0.559,0.583
0.691,0.577,0.554
0.656,0.49,0.609
0.177,0.712,0.449
0.918,0.265,0.725
0.908,0.351,0.686
0.143,0.788,0.417
0.858,0.606,0.42
0.802,0.735,0.628
0.885,0.594,0.528
0.291,0.354,0.259
0.553,0.354,0.466
0.61,0.302,0.482
0.582,0.348,0.654
0.571,0.33,0.527
0.125,0.896,0.581
0.375,0.439,0.322
0.302,0.557,0.538
0.135,0.439,0.342
0.237,0.667,0.356
0.17,0.7,0.422
0.531,0.563,0.34
0.375,0.38,0.213
0.354,0.333,0.435
0.469,0.349,0.377
0.622,0.306,0.778
0.854,0.452,0.808
0.57,0.627,0.5
0.546,0.418,0.373
0.333,0.562,0.232
0.916,0.324,0.562
0.837,0.415,0.696
0.561,0.23,0.368
0.562,0.537,0.407
0.677,0.265,0.452
0.439,0.564,0.373
0.656,0.429,0.404
0.561,0.146,0.353
0.51,0.31,0.483
0.542,0.231,0.543
0.531,0.387,0.6
0.5,0.154,0.271
0.469,0.417,0.463
0.583,0.29,0.324
0.521,0.275,0.366
0.694,0.24,0.433
0.727,0.337,0.657
0.531,0.336,0.569
0.427,0.704,0.368
0.458,0.575,0.245
0.74,0.653,0.508
0.677,0.55,0.353
0.633,0.774,0.652
0.745,0.673,0.435
0.427,0.596,0.422
0.469,0.549,0.413
0.449,0.372,0.287
0.306,0.558,0.318
0.183,0.464,0.343
0.135,0.44,0.5
0.207,0.5,0.452
0.229,0.48,0.582
0.704,0.276,0.42
0.729,0.327,0.4
0.333,0.479,0.241
0.34,0.48,0.361
0.47,0.365,0.457
0.684,0.67,0.471
0.357,0.64,0.44
0.802,0.788,0.639
0.479,0.375,0.472
0.823,0.824,0.62
0.635,0.647,0.482
0.847,0.701,0.833
0.886,0.614,0.929
0.51,0.296,0.345
0.802,0.616,0.908
0.418,0.328,0.322
0.302,0.349,0.208
0.569,0.35,0.395
0.333,0.333,0.298
0.458,0.804,0.439
0.44,0.577,0.692
0.29,0.64,0.474
0.602,0.463,0.226
0.449,0.529,0.386
0.622,0.538,0.241
0.438,0.434,0.421
0.156,0.815,0.172
0.276,0.558,0.574
0.284,0.491,0.38
0.958,0.234,0.401
0.708,0.314,0.343
0.592,0.412,0.662
0.622,0.696,0.798
0.398,0.265,0.264
0.521,0.283,0.446
0.266,0.6,0.254
0.459,0.577,0.48
0.417,0.565,0.391
0.184,0.604,0.454
0.057,0.8,0.337
0.479,0.418,0.491
0.469,0.396,0.536
0.1,0.804,0.518
0.26,0.5,0.509
0.33,0.328,0.41
0.531,0.283,0.431
0.5,0.27,0.342
0.052,0.953,0.602
0.146,0.794,0.472
0.133,0.947,0.714
0.171,0.795,0.151
0.052,0.783,0.218
0.133,0.92,0.585
0.041,0.93,0.661
0.312,0.538,0.405
0.292,0.674,0.37
0.635,0.547,0.446
0.625,0.547,0.422
0.646,0.5,0.361
0.449,0.479,0.482
0.75,0.484,0.643
0.719,0.09,0.339
0.64,0.154,0.254
0.704,0.091,0.312
0.213,0.41,0.207
0.104,0.604,0.202
0.815,0.519,0.34
0.604,0.125,0.25
0.327,0.35,0.294
0.41,0.355,0.395
0.531,0.27,0.273
0.638,0.29,0.2
0.742,0.551,0.396
0.719,0.677,0.379
0.812,0.548,0.664
0.46,0.633,0.676
0.583,0.375,0.303
0.388,0.383,0.349
0.727,0.387,0.519
0.615,0.435,0.432
0.585,0.491,0.518
0.356,0.73,0.491
0.521,0.24,0.155
0.562,0.49,0.445
0.156,0.578,0.318
0.677,0.746,0.557
0.306,0.4,0.245
0.47,0.274,0.255
0.19,0.472,0.259
0.792,0.48,0.567
0.562,0.18,0.296
0.3,0.37,0.183
0.177,0.5,0.309
0.417,0.423,0.404
0.323,0.654,0.474
0.46,0.546,0.314
0.4,0.637,0.603
0.316,0.714,0.321
0.635,0.298,0.245
0.573,0.413,0.236
0.219,0.74,0.343
0.406,0.49,0.366
0.388,0.347,0.291
0.275,0.365,0.3
0.35,0.375,0.278
0.55,0.216,0.564
0.48,0.375,0.38
0.306,0.409,0.325
0.347,0.438,0.279
0.303,0.441,0.183
0.469,0.337,0.337
0.198,0.14,0.125
0.365,0.45,0.328
0.265,0.39,0.2
0.357,0.073,0.131
0.427,0.185,0.295
0.302,0.212,0.191
0.354,0.396,0.229
0.276,0.37,0.16
0.458,0.5,0.518
0.224,0.124,0.155
0.427,0.52,0.365
0.292,0.528,0.302
0.592,0.191,0.426
0.194,0.438,0.13
0.115,0.814,0.427
0.54,0.528,0.411
0.427,0.283,0.296
0.071,0.808,0.309
0.224,0.81,0.371
0.573,0.69,0.75
0.323,0.662,0.381
0.542,0.205,0.12
0.3,0.31,0.179
0.281,0.34,0.129
0.156,0.583,0.222
0.906,0.607,0.923
0.364,0.52,0.62
0.602,0.49,0.551
0.673,0.51,0.848
0.195,0.692,0.53
0.143,0.66,0.256
0.448,0.46,0.5
0.23,0.433,0.4
0.51,0.52,0.33
0.458,0.481,0.349
0.1,0.528,0.245
0.333,0.441,0.345
0.367,0.385,0.357
0.906,0.598,0.618
0.949,0.53,0.536
0.892,0.606,0.607
0.865,0.47,0.571
0.981,0.679,0.625
0.792,0.596,0.583
0.303,0.846,0.682
0.677,0.333,0.529
0.281,0.561,0.409
0.153,0.76,0.204
0.429,0.25,0.25
0.271,0.48,0.382
0.188,0.5,0.391
0.208,0.528,0.311
0.494,0.462,0.43
0.176,0.557,0.384
0.459,0.42,0.327
0.635,0.781,0.764
0.796,0.731,0.491
0.823,0.127,0.281
0.806,0.333,0.281
0.821,0.134,0.488
0.833,0.221,0.412
0.292,0.685,0.42
0.327,0.429,0.245
0.198,0.552,0.587
0.194,0.775,0.57
0.062,0.867,0.645
0.229,0.783,0.51
0.357,0.36,0.349
0.646,0.407,0.345
0.781,0.48,0.306
0.375,0.549,0.274
0.417,0.25,0.339
0.177,0.721,0.49
0.48,0.104,0.296
0.276,0.75,0.549
0.176,0.662,0.606
0.276,0.696,0.391
0.344,0.517,0.352
0.417,0.429,0.245
0.573,0.592,0.418
0.573,0.578,0.588
0.229,0.85,0.466
0.43,0.787,0.455
0.312,0.704,0.491
0.219,0.861,0.691
0.122,0.867,0.563
0.735,0.37,0.66
0.281,0.745,0.449
0.794,0.479,0.389
0.604,0.548,0.349
0.203,0.755,0.545
0.24,0.74,0.56
0.133,0.755,0.345
0.271,0.442,0.336
0.434,0.57,0.345
0.708,0.693,0.409
0.186,0.723,0.455
0.396,0.5,0.318
0.417,0.327,0.268
0.198,0.915,0.491
0.167,0.87,0.853
0.612,0.41,0.368
0.418,0.491,0.481
0.3,0.598,0.333
0.296,0.52,0.309
0.134,0.74,0.434
0.573,0.534,0.291
0.39,0.455,0.446
0.235,0.357,0.282
0.245,0.61,0.481
0.51,0.47,0.327
0.469,0.531,0.413
0.214,0.34,0.269
0.18,0.382,0.2
0.276,0.385,0.241
0.667,0.363,0.309
0.717,0.444,0.321
0.663,0.68,0.511
0.719,0.754,0.545
0.602,0.5,0.44
0.675,0.28,0.455
0.748,0.192,0.26
0.586,0.49,0.387
0.375,0.575,0.472
0.776,0.291,0.323
0.449,0.48,0.493
0.204,0.833,0.629
0.656,0.304,0.357
0.229,0.412,0.228
0.265,0.528,0.279
0.357,0.47,0.377
0.867,0.173,0.5
0.781,0.39,0.35
0.552,0.439,0.314
0.67,0.34,0.287
0.683,0.585,0.373
0.48,0.37,0.24
0.365,0.462,0.358
0.438,0.324,0.375
0.327,0.65,0.482
0.271,0.529,0.426
0.531,0.163,0.311
0.5,0.415,0.393
0.552,0.373,0.355
0.79,0.74,0.718
0.708,0.704,0.65
0.115,0.48,0.212
0.729,0.216,0.568
0.542,0.395,0.287
0.68,0.31,0.583
0.427,0.431,0.38
0.698,0.837,0.644
0.854,0.459,0.627
0.806,0.37,0.614
0.27,0.588,0.426
0.51,0.5,0.56
0.448,0.4,0.543
0.684,0.668,0.57
0.907,0.683,0.726
0.674,0.464,0.782
0.615,0.439,0.694
0.104,0.863,0.439
0.5,0.167,0.29
0.583,0.469,0.377
0.427,0.383,0.333
0.688,0.314,0.364
0.581,0.41,0.382
0.24,0.5,0.4
0.49,0.34,0.291
0.583,0.106,0.263
0.76,0.179,0.232
0.735,0.63,0.518
0.694,0.194,0.392
0.745,0.3,0.373
0.7,0.255,0.361
0.517,0.206,0.304
0.875,0.086,0.402
0.561,0.28,0.57
0.312,0.35,0.241
0.949,0.673,0.681
0.35,0.18,0.356
0.106,0.529,0.213
0.729,0.692,0.578
0.514,0.243,0.509
0.776,0.294,0.453
0.622,0.452,0.645
0.602,0.356,0.421
0.439,0.51,0.611
0.573,0.536,0.538
0.392,0.708,0.768
0.427,0.194,0.279
0.708,0.37,0.709
0.62,0.49,0.604
0.612,0.519,0.415
0.6,0.479,0.802
0.667,0.304,0.763
0.792,0.407,0.781
0.48,0.5,0.827
0.633,0.415,0.745
0.583,0.318,0.754
0.745,0.444,0.85
0.365,0.227,0.279
0.224,0.202,0.268
0.208,0.226,0.358
0.438,0.19,0.325
0.506,0.36,0.442
0.542,0.272,0.409
0.573,0.529,0.615
0.79,0.339,0.664
0.656,0.53,0.688
0.604,0.296,0.605
0.635,0.316,0.573
0.429,0.49,0.463
0.438,0.406,0.444
0.184,0.5,0.38
0.423,0.482,0.472
0.094,0.657,0.321
0.827,0.849,0.5
0.594,0.451,0.547
0.214,0.769,0.519
0.573,0.567,0.509
0.208,0.48,0.15
0.92,0.51,0.667
0.51,0.598,0.441
0.792,0.365,0.528
0.541,0.48,0.414
0.643,0.406,0.425
0.344,0.655,0.373
0.854,0.413,0.5
0.844,0.558,0.713
0.594,0.5,0.481
0.5,0.356,0.421
0.718,0.294,0.404
0.646,0.58,0.442
0.375,0.328,0.292
0.817,0.194,0.412
0.625,0.179,0.519
0.865,0.481,0.845
0.792,0.472,0.704
0.653,0.415,0.427
0.276,0.577,0.433
0.51,0.355,0.297
0.552,0.55,0.685
0.377,0.633,0.632
0.279,0.74,0.64
0.219,0.555,0.447
0.094,0.65,0.224
0.622,0.5,0.545
0.284,0.727,0.37
0.113,0.843,0.302
0.469,0.358,0.42
0.635,0.637,0.627
0.052,0.235,0.164
0.049,0.422,0.163
0.406,0.362,0.212
0.673,0.389,0.674
0.594,0.412,0.823
0.49,0.45,0.311
0.469,0.4,0.642
0.354,0.675,0.386
0.229,0.652,0.319
0.301,0.66,0.414
0.347,0.312,0.284
0.435,0.481,0.578
0.755,0.354,0.417
0.729,0.526,0.418
0.48,0.39,0.412
0.77,0.22,0.51
0.755,0.331,0.5
0.125,0.591,0.4
0.89,0.5,0.628
0.765,0.623,0.398
0.69,0.5,0.558
0.78,0.377,0.893
0.49,0.39,0.409
0.63,0.559,0.518
0.602,0.245,0.269
0.276,0.594,0.373
0.74,0.318,0.684
0.188,0.62,0.382
0.562,0.265,0.429
0.51,0.37,0.395
0.51,0.283,0.413
0.552,0.269,0.37
0.542,0.389,0.404
0.406,0.314,0.355
0.844,0.311,0.466
0.698,0.5,0.885
0.719,0.529,0.886
0.347,0.58,0.536
0.667,0.43,0.446
0.438,0.25,0.286
0.573,0.382,0.318
0.521,0.25,0.293
0.622,0.151,0.386
0.8,0.317,0.573
0.646,0.698,0.68
0.688,0.577,0.848
0.643,0.781,0.664
0.621,0.425,0.507
0.88,0.365,0.557
0.469,0.667,0.529
0.729,0.353,0.288
0.188,0.354,0.304
0.354,0.5,0.418
0.521,0.33,0.528
0.429,0.52,0.429
0.561,0.435,0.385
0.112,0.882,0.642
0.194,0.736,0.392
0.417,0.438,0.536
0.552,0.398,0.411
0.635,0.431,0.395
0.51,0.353,0.518
0.688,0.745,0.529
0.819,0.765,0.51
0.7,0.418,0.598
0.885,0.59,0.726
0.292,0.87,0.704
0.583,0.46,0.327
0.24,0.367,0.209
0.194,0.594,0.366
0.24,0.541,0.491
0.427,0.413,0.309
0.604,0.625,0.645
0.292,0.63,0.315
0.302,0.198,0.369
0.542,0.586,0.709
0.443,0.5,0.268
0.765,0.472,0.5
0.68,0.536,0.442
0.604,0.66,0.723
0.531,0.569,0.56
0.753,0.59,0.575
0.51,0.601,0.5
0.583,0.426,0.691
0.844,0.602,0.73
0.76,0.562,0.877
0.854,0.47,0.885
0.776,0.54,0.861
0.847,0.398,0.714
0.724,0.479,0.783
0.583,0.471,0.65
0.561,0.33,0.645
0.656,0.388,0.691
0.552,0.479,0.602
0.656,0.405,0.6
0.531,0.444,0.568
0.418,0.245,0.343
0.449,0.263,0.254
0.54,0.398,0.618
0.812,0.745,0.762
0.816,0.775,0.648
0.947,0.74,0.887
0.694,0.56,0.667
